user_id,book_id,rating,timestamp,review_length_chars,liked
U059,1249,5,2025-07-13,109,True
U043,1244,5,2025-05-31,163,True
U037,1481,4,2021-12-08,99,True
U080,179,4,2024-01-15,6,True
U043,437,4,2025-08-10,41,True
U072,1313,3,2021-05-09,1,False
U035,9,4,2017-08-22,100,True
U096,733,4,2022-03-16,111,True
U036,1682,5,2022-06-30,24,True
U052,179,3,2025-02-19,12,False
U090,1741,4,2025-10-20,8,True
U069,1351,2,2025-01-28,10,False
U034,562,3,2025-02-20,56,False
U080,715,5,2023-09-25,1,True
U047,1244,4,2021-11-21,42,True
U011,535,4,2021-10-20,36,True
U050,432,3,2024-10-16,48,True
U074,970,5,2025-06-26,39,True
U066,597,4,2023-04-03,58,True
U046,930,4,2024-10-13,11,True
U073,1313,2,2022-12-02,18,False
U048,688,5,2022-07-07,8,True
U034,780,4,2024-07-03,38,True
U055,1914,4,2025-03-15,15,True
U041,655,4,2025-10-07,83,True
U045,1200,3,2024-11-07,0,False
U088,1139,3,2024-10-01,32,False
U036,1705,5,2025-05-27,39,True
U089,951,5,2021-08-18,4,True
U028,1481,4,2023-10-12,71,True
U028,1361,5,2024-12-24,23,True
U052,1659,4,2024-12-27,26,True
U075,694,4,2025-02-23,123,True
U083,1394,3,2023-08-08,19,True
U063,432,4,2023-01-21,11,True
U010,988,1,2023-12-19,91,False
U049,322,4,2025-06-16,26,True
U042,1843,3,2023-09-11,28,False
U011,1776,4,2017-02-04,35,True
U009,351,2,2020-10-15,81,False
U059,1583,4,2025-01-23,11,True
U078,176,4,2022-02-02,74,True
U082,924,3,2025-01-05,11,False
U010,176,2,2025-10-16,19,False
U076,889,5,2024-11-04,112,True
U047,1516,3,2021-01-02,49,False
U035,885,5,2025-09-26,16,True
U017,851,5,2024-11-13,142,True
U023,351,2,2025-10-09,83,False
U040,562,5,2020-05-11,26,True
U071,73,5,2022-02-07,23,True
U089,1551,5,2025-01-16,93,True
U061,562,4,2025-10-05,44,True
U058,48,4,2024-09-02,65,True
U088,655,5,2024-07-23,37,True
U088,616,5,2025-02-19,16,True
U021,291,2,2022-07-04,2,False
U060,951,5,2025-10-19,5,True
U026,1530,2,2025-02-07,31,False
U023,1161,5,2021-05-26,83,True
U039,439,4,2025-09-09,15,True
U051,1441,5,2024-12-14,26,True
U020,1634,2,2018-08-13,51,False
U057,1085,5,2023-09-11,33,True
U010,1984,4,2021-04-30,9,True
U010,719,4,2021-03-31,0,True
U038,1305,5,2024-11-02,46,True
U072,685,5,2023-08-09,91,True
U021,200,3,2020-09-22,29,True
U051,1897,5,2025-05-13,117,True
U074,1957,3,2025-06-01,8,False
U001,910,2,2024-03-23,236,False
U059,878,5,2023-10-13,39,True
U094,132,4,2024-12-02,6,True
U097,366,3,2025-10-06,72,False
U032,758,5,2022-01-06,8,True
U001,28,3,2024-02-03,9,True
U013,474,5,2019-02-27,108,True
U099,512,3,2025-01-27,79,False
U004,21,4,2021-12-05,121,True
U018,132,3,2025-04-05,73,False
U085,1984,4,2017-06-17,2,True
U041,327,2,2024-11-27,13,False
U032,884,4,2019-11-25,8,True
U059,66,2,2024-08-06,61,False
U047,1327,3,2024-01-01,77,False
U100,1010,5,2023-11-18,62,True
U077,284,3,2024-04-26,234,False
U009,513,4,2019-08-24,122,True
U009,1634,4,2021-11-05,64,True
U015,1664,4,2022-05-13,13,True
U088,1321,4,2020-10-16,87,True
U054,1295,5,2025-02-04,22,True
U044,1069,4,2023-06-16,55,True
U016,889,5,2024-08-27,19,True
U023,627,5,2021-03-07,95,True
U028,1295,5,2025-07-30,19,True
U047,889,4,2024-08-25,34,True
U098,1103,3,2025-10-18,25,False
U048,1601,5,2024-05-03,0,True
U082,570,5,2025-03-10,55,True
U006,132,4,2022-02-04,102,True
U097,1390,4,2025-10-08,7,True
U045,570,5,2025-04-30,11,True
U066,951,4,2021-10-30,16,True
U062,636,5,2018-12-10,72,True
U022,1172,5,2024-05-15,3,True
U001,562,5,2023-12-30,73,True
U093,1813,3,2020-11-11,46,False
U004,1841,3,2020-09-17,17,False
U026,835,4,2024-09-13,2,True
U082,755,4,2025-02-21,68,True
U015,1217,4,2023-02-04,30,True
U072,643,5,2023-07-04,31,True
U068,758,5,2022-09-28,34,True
U100,423,5,2020-04-01,67,True
U003,758,5,2020-04-29,167,True
U079,1085,5,2020-06-22,83,True
U004,144,5,2019-06-18,61,True
U022,1739,3,2024-09-20,38,False
U040,749,4,2024-06-02,56,True
U038,951,5,2024-04-02,95,True
U078,1492,4,2025-09-24,64,True
U010,1626,4,2025-08-19,44,True
U023,655,5,2020-12-26,19,True
U097,1429,3,2025-08-01,360,False
U090,891,5,2025-10-20,42,True
U001,1551,5,2024-01-19,46,True
U041,1925,2,2023-10-23,131,False
U082,1394,2,2025-01-31,23,False
U067,238,4,2023-11-22,17,True
U065,1441,3,2023-08-19,42,False
U049,432,2,2023-05-05,51,False
U034,1069,4,2024-07-08,31,True
U003,636,4,2022-08-03,107,True
U011,1435,3,2023-05-02,52,False
U063,292,3,2023-12-23,29,False
U072,9,5,2024-09-12,243,True
U039,1984,3,2024-12-27,28,False
U062,351,3,2017-12-29,20,False
U049,1085,5,2020-06-01,0,True
U035,988,3,2015-05-16,74,False
U029,1957,3,2019-03-31,23,False
U053,1590,2,2019-11-03,28,False
U100,758,4,2024-04-02,42,True
U040,225,4,2023-10-12,22,True
U047,205,2,2022-07-14,108,False
U090,171,3,2025-10-18,231,False
U004,343,3,2019-04-30,40,False
U094,878,3,2024-10-16,47,True
U078,111,4,2022-06-02,152,True
U062,650,5,2022-09-29,41,True
U090,1815,2,2025-10-21,33,False
U071,1866,4,2016-04-10,24,True
U054,1435,3,2023-07-04,69,False
U092,758,5,2023-06-29,83,True
U077,1603,5,2025-06-13,380,True
U007,1049,3,2025-04-30,58,True
U035,5,5,2022-04-25,45,True
U074,1481,3,2025-06-10,35,False
U092,1325,4,2023-10-14,80,True
U004,1006,5,2021-09-05,218,True
U026,562,5,2025-03-07,3,True
U082,810,4,2025-09-17,20,True
U072,575,4,2023-08-20,42,True
U059,1036,3,2025-02-08,26,False
U067,1006,3,2025-07-01,11,False
U080,1682,4,2024-09-05,1,True
U053,1254,3,2020-01-23,34,False
U068,1172,5,2020-07-31,75,True
U057,687,4,2023-07-19,11,True
U054,1643,5,2023-11-26,40,True
U034,655,5,2024-11-18,11,True
U025,1241,3,2020-07-06,17,False
U044,1435,3,2021-01-01,46,True
U074,699,5,2025-10-03,42,True
U094,327,3,2025-06-11,51,False
U053,930,4,2023-08-15,131,True
U031,1226,4,2024-02-18,95,True
U013,611,5,2023-11-16,10,True
U066,655,5,2023-05-16,141,True
U065,636,4,2025-02-13,102,True
U099,1069,3,2022-01-31,183,False
U010,1362,5,2024-09-05,49,True
U082,96,5,2025-03-03,101,True
U012,686,3,2020-06-01,60,False
U087,1914,3,2023-09-04,0,False
U035,758,5,2020-01-13,11,True
U081,601,4,2022-06-06,3,True
U033,366,3,2020-09-25,22,False
U038,786,4,2023-03-15,42,True
U044,786,3,2022-11-10,8,True
U051,724,4,2025-10-12,30,True
U017,885,5,2025-02-05,16,True
U046,1260,5,2024-05-01,88,True
U026,979,1,2025-06-01,19,False
U092,327,4,2025-01-21,170,True
U051,238,4,2022-07-31,38,True
U043,1429,3,2025-07-16,60,False
U006,9,5,2019-06-10,15,True
U090,1327,3,2025-10-22,1,False
U055,810,4,2025-06-10,23,True
U052,268,5,2025-03-30,54,True
U030,755,4,2023-02-02,13,True
U019,694,4,2025-07-01,252,True
U051,175,5,2025-05-08,5,True
U002,570,4,2024-08-27,10,True
U041,1249,4,2025-08-25,19,True
U005,858,4,2024-04-16,30,True
U053,437,3,2017-06-06,20,False
U082,1085,4,2024-11-26,0,True
U029,284,4,2020-01-31,20,True
U090,512,4,2025-10-19,80,True
U007,171,3,2025-06-28,5,False
U098,512,3,2025-10-19,9,False
U003,1192,5,2025-07-23,155,True
U040,194,5,2024-11-28,57,True
U043,655,5,2025-10-07,23,True
U034,910,3,2024-09-19,71,True
U078,1411,4,2021-11-25,53,True
U026,412,3,2025-07-11,8,False
U005,1163,5,2020-04-12,13,True
U099,161,4,2023-04-25,63,True
U012,1632,3,2024-06-21,13,False
U047,291,2,2024-10-13,62,False
U037,1243,4,2017-01-24,46,True
U039,205,3,2025-06-17,78,False
U091,1914,3,2025-01-29,18,False
U003,1327,5,2023-04-10,123,True
U009,1892,4,2022-08-10,5,True
U007,257,4,2025-05-24,24,True
U051,437,5,2022-07-13,133,True
U025,512,3,2021-02-08,54,False
U096,1540,3,2019-10-18,133,False
U047,1647,3,2024-05-25,1,False
U040,824,4,2024-10-20,23,True
U094,321,3,2025-07-31,121,False
U005,179,4,2020-06-22,15,True
U015,1327,3,2023-04-23,41,False
U040,132,4,2017-10-18,25,True
U045,132,4,2024-12-16,24,True
U065,1394,4,2023-12-17,21,True
U014,1914,5,2021-07-12,176,True
U050,676,2,2025-01-10,8,False
U043,683,3,2025-07-30,60,False
U093,930,4,2024-06-24,36,True
U044,79,3,2022-03-24,6,False
U046,284,3,2023-01-20,16,False
U063,132,5,2025-07-05,43,True
U083,1010,5,2022-05-23,52,True
U043,1394,4,2025-04-23,24,True
U032,904,5,2023-05-15,113,True
U074,1009,3,2025-07-18,129,False
U001,49,2,2024-06-10,37,False
U067,1163,3,2024-06-29,17,False
U071,1914,4,2019-09-03,7,True
U018,1016,5,2024-03-16,16,True
U007,1978,5,2025-06-09,32,True
U071,798,3,2018-01-13,134,False
U076,108,3,2025-06-22,71,False
U026,1362,2,2024-07-17,86,False
U037,878,5,2018-06-06,73,True
U021,1578,4,2021-01-14,62,True
U089,1879,2,2019-06-14,11,False
U055,1004,5,2025-05-31,225,True
U060,1244,4,2025-03-01,127,True
U019,885,4,2025-06-26,55,True
U023,535,3,2025-06-23,24,False
U066,1551,5,2018-10-16,11,True
U088,635,4,2022-08-27,62,True
U087,903,4,2024-08-08,6,True
U051,1843,5,2024-03-07,20,True
U004,796,3,2021-08-09,1,False
U088,1481,2,2023-10-08,260,False
U085,252,2,2018-10-23,27,False
U054,992,4,2020-05-19,114,True
U084,351,3,2017-04-26,32,False
U010,1172,5,2022-10-10,201,True
U045,1470,4,2025-09-01,12,True
U013,205,4,2024-12-26,13,True
U004,162,3,2020-05-20,6,True
U034,796,2,2025-04-24,46,False
U097,1474,5,2025-07-11,45,True
U092,796,4,2023-07-01,4,True
U052,626,3,2025-02-11,81,False
U003,570,5,2025-10-03,41,True
U011,878,4,2024-04-19,169,True
U010,1624,5,2025-08-27,124,True
U071,205,5,2024-03-28,0,True
U032,844,3,2024-03-15,23,True
U098,1038,2,2025-08-29,62,False
U032,1897,5,2024-07-24,61,True
U048,1036,4,2021-06-26,138,True
U067,242,4,2022-01-27,60,True
U052,988,2,2024-01-17,28,False
U069,1634,3,2024-11-29,6,False
U053,1914,4,2020-02-26,4,True
U095,1914,4,2022-10-17,26,True
U008,1139,4,2023-06-25,49,True
U013,1504,4,2017-07-31,11,True
U024,299,2,2025-10-08,92,False
U061,341,3,2025-09-05,88,False
U090,437,4,2025-10-20,34,True
U062,1895,5,2020-10-12,45,True
U016,910,2,2025-07-15,48,False
U046,1163,5,2025-08-06,32,True
U032,1163,5,2022-08-01,15,True
U041,931,4,2021-03-30,7,True
U040,1843,4,2020-09-30,65,True
U002,810,4,2025-08-31,1,True
U010,1085,5,2022-07-18,44,True
U026,1034,4,2025-04-27,89,True
U023,696,4,2024-03-29,64,True
U057,1429,4,2025-09-03,71,True
U100,1789,3,2017-10-20,299,False
U062,535,4,2020-11-11,2,True
U045,322,4,2024-09-30,118,True
U021,901,4,2022-02-10,25,True
U070,73,5,2022-10-11,25,True
U019,171,4,2025-08-12,312,True
U014,1244,5,2024-06-20,51,True
U048,293,5,2021-03-15,10,True
U022,327,3,2025-10-08,87,False
U005,73,5,2021-06-19,438,True
U003,322,5,2024-12-11,13,True
U049,1583,3,2018-10-23,16,False
U072,1777,4,2020-10-28,89,True
U085,1961,4,2021-03-07,44,True
U025,910,2,2023-08-17,10,False
U030,179,3,2022-01-08,182,False
U037,796,2,2021-08-15,14,False
U080,1624,5,2023-05-10,19,True
U079,1161,5,2022-02-14,131,True
U080,1034,4,2023-10-21,9,True
U006,1305,5,2021-08-12,30,True
U031,1914,3,2025-07-04,8,True
U066,1957,4,2019-09-24,99,True
U038,562,5,2024-11-01,6,True
U081,1590,3,2023-12-17,28,False
U049,1957,4,2023-12-27,15,True
U057,320,3,2022-11-29,45,False
U091,755,5,2025-05-19,79,True
U038,1551,5,2025-08-27,20,True
U027,1910,4,2025-02-16,28,True
U042,482,4,2022-06-21,135,True
U043,1914,4,2025-08-11,181,True
U007,1258,5,2025-05-16,86,True
U096,1957,3,2021-04-14,12,False
U003,979,4,2019-05-28,37,True
U082,1993,4,2024-12-25,3,True
U010,1978,5,2021-12-01,54,True
U011,432,4,2016-08-16,16,True
U068,621,5,2019-01-07,43,True
U046,1099,5,2022-07-27,72,True
U072,123,4,2025-02-02,21,True
U005,238,3,2024-11-06,80,False
U070,108,3,2022-02-02,30,False
U009,1305,5,2022-03-13,64,True
U074,245,5,2025-04-15,81,True
U040,1481,3,2021-11-17,50,True
U010,1815,2,2024-03-28,167,False
U075,87,4,2022-03-04,136,True
U042,200,3,2022-04-14,24,False
U014,21,4,2025-01-30,55,True
U068,1069,5,2021-11-22,68,True
U096,48,3,2020-02-26,36,True
U061,765,5,2025-10-08,52,True
U082,851,3,2025-03-05,60,True
U085,829,3,2019-08-30,98,False
U010,1914,4,2023-01-12,88,True
U027,205,4,2022-12-20,13,True
U029,21,5,2020-11-12,3,True
U082,1932,4,2025-08-08,5,True
U066,48,5,2022-02-04,54,True
U052,66,3,2025-05-07,130,False
U090,1313,2,2025-10-21,24,False
U016,1806,4,2024-09-08,148,True
U097,729,3,2025-08-14,7,True
U073,1656,3,2025-01-01,54,False
U035,31,5,2018-05-06,31,True
U056,1414,5,2022-08-15,20,True
U045,1390,4,2024-11-20,23,True
U014,1801,5,2020-05-01,44,True
U060,1655,5,2025-10-18,13,True
U073,1481,4,2024-05-20,16,True
U037,1371,5,2017-01-26,89,True
U046,844,3,2025-09-04,5,True
U035,349,4,2019-11-23,131,True
U085,1295,5,2023-05-08,106,True
U059,616,5,2025-06-30,42,True
U042,1578,4,2023-06-26,225,True
U040,885,4,2021-09-04,63,True
U001,1200,5,2023-09-17,35,True
U050,1665,5,2023-06-17,113,True
U010,1201,4,2024-05-24,86,True
U086,1481,4,2021-05-28,154,True
U049,851,3,2018-09-09,57,True
U008,686,4,2024-05-28,90,True
U051,641,5,2023-06-28,5,True
U064,1549,4,2023-03-28,23,True
U007,1260,5,2025-05-21,53,True
U053,1055,3,2019-07-18,31,False
U062,132,3,2025-06-10,169,True
U024,1429,2,2023-02-21,12,False
U030,1305,5,2020-06-07,113,True
U025,437,4,2019-09-07,28,True
U024,162,2,2025-10-17,70,False
U049,132,4,2023-03-30,0,True
U045,432,2,2025-09-05,10,False
U011,205,5,2024-08-19,108,True
U030,795,5,2021-10-31,9,True
U082,41,2,2025-01-12,5,False
U042,175,4,2023-02-17,80,True
U049,878,4,2025-06-13,34,True
U083,1935,3,2023-09-10,1,False
U036,1429,5,2025-06-18,73,True
U005,592,4,2025-02-21,45,True
U066,1139,3,2024-05-02,7,False
U027,302,5,2024-07-08,66,True
U074,601,4,2025-08-21,150,True
U044,273,4,2022-08-09,1,True
U026,1957,3,2024-12-17,17,True
U009,273,4,2022-11-15,18,True
U096,176,3,2023-01-27,3,False
U074,48,4,2024-09-04,135,True
U099,1481,3,2022-08-20,47,False
U095,1554,3,2024-07-22,80,False
U099,795,4,2025-02-27,65,True
U063,875,4,2023-12-03,142,True
U026,1228,3,2024-11-18,31,False
U080,205,5,2023-08-18,48,True
U036,1085,5,2023-01-17,67,True
U091,73,4,2024-10-01,12,True
U083,482,5,2024-02-07,45,True
U098,484,3,2025-10-04,8,False
U054,1305,5,2022-08-01,6,True
U071,988,3,2018-06-08,35,False
U053,132,4,2022-09-16,30,True
U077,1091,5,2023-07-16,208,True
U084,755,4,2022-10-18,167,True
U084,72,4,2022-09-28,9,True
U055,1055,4,2025-07-27,8,True
U081,636,5,2021-11-03,85,True
U037,1394,4,2022-05-01,54,True
U023,885,3,2017-10-14,14,False
U076,1928,5,2025-03-06,38,True
U087,49,2,2025-10-05,16,False
U012,889,5,2025-01-14,17,True
U013,562,4,2020-02-13,131,True
U050,1244,3,2025-01-30,26,False
U061,205,3,2025-09-04,66,True
U025,930,2,2023-07-17,30,False
U076,205,4,2024-12-02,9,True
U022,1260,5,2024-06-07,54,True
U082,1172,4,2025-07-24,52,True
U067,597,4,2023-09-13,96,True
U014,562,5,2021-05-15,12,True
U087,719,4,2025-07-20,9,True
U021,1376,3,2023-04-24,11,False
U100,1957,4,2021-02-02,231,True
U053,1739,2,2017-11-13,48,False
U001,1385,4,2024-04-30,15,True
U045,539,4,2025-09-18,182,True
U078,555,5,2024-04-28,31,True
U046,205,5,2022-11-29,22,True
U052,205,4,2023-06-18,12,True
U009,1957,4,2019-12-13,34,True
U004,327,5,2019-05-01,27,True
U055,351,3,2025-01-03,16,True
U051,998,5,2025-05-21,8,True
U014,1813,3,2023-09-11,60,False
U064,755,3,2025-10-01,16,False
U018,694,4,2025-06-13,4,True
U014,786,3,2021-02-19,47,False
U068,482,5,2022-10-27,47,True
U062,322,5,2017-11-27,84,True
U039,123,3,2025-06-14,3,False
U098,1362,3,2025-10-17,57,False
U099,348,3,2024-05-05,201,False
U036,853,3,2022-04-29,1,True
U013,176,3,2020-12-25,106,False
U017,786,4,2024-07-25,69,True
U065,1585,4,2023-02-14,130,True
U032,1385,5,2018-06-27,15,True
U033,1402,5,2017-10-25,82,True
U072,949,5,2020-09-12,89,True
U083,1103,4,2025-02-04,18,True
U068,345,5,2020-08-13,40,True
U050,1305,5,2023-11-23,6,True
U016,66,3,2024-12-02,134,False
U027,786,4,2024-12-21,122,True
U079,903,5,2023-11-02,3,True
U035,570,4,2023-03-15,41,True
U001,601,4,2025-07-04,64,True
U047,1015,3,2017-12-25,13,False
U053,108,3,2022-09-27,7,False
U005,655,4,2023-11-16,39,True
U035,1013,5,2021-04-11,15,True
U008,1172,5,2025-02-16,3,True
U019,1590,4,2025-09-05,228,True
U016,48,3,2024-11-30,66,False
U079,382,3,2019-12-13,64,False
U026,316,4,2024-08-31,51,True
U096,1974,5,2022-12-28,59,True
U054,720,5,2023-02-14,11,True
U098,835,3,2025-09-04,49,False
U094,238,3,2024-10-08,4,False
U041,1295,4,2021-02-28,47,True
U085,1265,4,2017-03-31,113,True
U081,21,3,2023-09-21,160,False
U099,73,4,2024-02-07,20,True
U011,601,4,2017-06-25,5,True
U001,1978,4,2023-10-03,161,True
U052,1010,5,2025-04-15,87,True
U050,636,4,2024-09-18,79,True
U062,851,4,2024-01-13,84,True
U046,1195,4,2024-03-08,20,True
U014,597,4,2023-12-30,196,True
U033,72,2,2017-04-22,15,False
U043,1957,4,2025-07-13,66,True
U001,176,2,2024-10-12,4,False
U047,1414,3,2024-11-01,100,False
U086,1739,4,2024-08-07,123,True
U100,1163,5,2022-10-10,52,True
U086,979,4,2023-01-19,71,True
U061,538,4,2025-09-21,22,True
U078,73,4,2021-11-04,11,True
U052,1739,4,2024-10-26,17,True
U035,439,5,2021-01-08,140,True
U021,1993,4,2024-02-02,22,True
U037,885,4,2024-12-28,9,True
U073,48,4,2025-08-25,187,True
U018,609,3,2023-03-22,10,False
U078,643,3,2023-03-20,54,False
U070,1163,5,2023-08-01,6,True
U086,437,5,2023-11-21,14,True
U064,782,4,2024-03-06,29,True
U037,21,5,2019-04-03,48,True
U085,597,4,2020-06-10,94,True
U069,152,4,2025-07-15,76,True
U041,1069,4,2019-01-28,44,True
U037,851,4,2022-10-23,6,True
U049,437,4,2025-09-12,59,True
U011,1390,4,2017-11-28,55,True
U001,1828,5,2024-12-07,46,True
U047,1856,3,2021-03-13,15,False
U081,1085,5,2023-01-22,120,True
U014,988,1,2022-12-10,6,False
U038,79,4,2024-08-22,90,True
U083,1009,4,2024-12-08,51,True
U062,878,5,2018-01-25,63,True
U014,749,4,2025-01-15,15,True
U080,1978,4,2024-05-06,2,True
U050,1914,4,2023-11-20,15,True
U085,986,5,2015-02-17,21,True
U028,1184,4,2023-06-13,60,True
U072,1988,4,2022-08-18,3,True
U044,242,3,2022-12-07,77,False
U055,1792,4,2025-06-26,136,True
U003,108,3,2025-03-21,12,False
U085,73,4,2019-05-09,9,True
U054,1184,4,2022-08-21,128,True
U091,758,5,2025-07-08,11,True
U042,1435,3,2024-04-28,16,False
U033,21,4,2024-09-14,66,True
U087,432,2,2025-08-13,3,False
U086,439,4,2024-08-05,73,True
U049,1015,4,2016-12-22,51,True
U024,132,2,2025-04-28,32,False
U032,951,5,2020-12-01,185,True
U010,885,3,2025-01-06,13,False
U084,1362,4,2021-06-15,89,True
U039,351,3,2025-07-15,56,False
U098,385,3,2025-09-09,10,False
U083,1838,4,2023-05-03,36,True
U036,425,4,2022-04-26,24,True
U004,889,4,2020-04-30,5,True
U032,898,5,2023-01-04,18,True
U059,207,4,2025-02-18,63,True
U006,512,2,2018-08-28,152,False
U021,627,5,2020-03-15,15,True
U091,1441,5,2024-10-19,32,True
U007,1914,4,2025-09-10,3,True
U055,9,4,2025-09-29,7,True
U038,955,3,2025-03-12,105,True
U010,562,4,2022-07-04,43,True
U082,1280,4,2024-08-09,37,True
U042,304,2,2025-07-03,109,False
U023,1295,4,2021-11-29,57,True
U023,1879,2,2024-06-01,33,False
U013,1429,2,2023-07-24,94,False
U058,1009,4,2020-11-30,240,True
U030,535,4,2022-10-18,35,True
U030,48,4,2019-11-23,65,True
U008,512,2,2025-09-08,162,False
U015,1069,5,2022-04-30,54,True
U025,176,3,2021-04-07,160,False
U075,570,4,2023-07-17,6,True
U071,853,5,2019-12-13,75,True
U098,914,3,2025-09-19,68,False
U089,1163,5,2020-11-28,3,True
U020,439,4,2018-07-31,101,True
U074,322,5,2024-07-21,201,True
U082,1813,2,2025-01-04,61,False
U072,28,3,2025-01-12,117,False
U055,894,3,2025-07-30,41,True
U028,1874,4,2024-03-14,57,True
U064,1104,4,2023-07-05,14,True
U059,245,4,2024-12-08,6,True
U014,1444,4,2021-07-16,180,True
U055,1305,5,2025-02-26,24,True
U075,1492,4,2025-04-18,14,True
U085,758,5,2018-10-25,0,True
U072,1662,4,2024-04-20,59,True
U029,609,3,2023-03-09,70,False
U100,1085,4,2019-06-10,112,True
U011,755,3,2025-09-07,160,False
U033,9,4,2021-10-18,31,True
U068,988,3,2021-09-28,166,False
U091,437,4,2024-10-18,94,True
U062,1291,4,2023-06-15,9,True
U098,9,3,2025-09-28,21,False
U074,1614,4,2024-09-03,50,True
U059,988,3,2024-10-20,74,False
U028,73,5,2022-01-22,0,True
U022,1143,3,2025-08-06,15,False
U084,795,2,2018-02-05,17,False
U095,11,3,2022-09-03,46,False
U037,516,3,2023-04-04,19,False
U090,273,4,2025-10-22,15,True
U091,205,4,2025-02-19,10,True
U060,1249,4,2025-09-08,67,True
U051,601,3,2024-03-06,28,False
U015,437,4,2023-04-18,66,True
U041,1321,4,2025-02-25,163,True
U002,1394,4,2025-03-03,36,True
U099,636,4,2022-03-09,152,True
U017,844,3,2024-10-03,34,False
U074,1160,3,2024-08-04,107,False
U084,1813,3,2024-10-26,32,True
U065,597,4,2023-01-12,144,True
U021,160,4,2021-10-05,43,True
U064,570,2,2023-08-01,250,False
U086,655,5,2023-08-07,89,True
U020,1993,4,2022-03-10,56,True
U100,351,3,2022-03-12,25,False
U056,570,4,2021-09-09,121,True
U063,885,4,2022-03-02,181,True
U083,1741,4,2022-11-09,28,True
U045,1961,3,2025-05-09,115,False
U086,533,2,2024-05-31,14,False
U047,1682,3,2022-12-21,217,False
U068,1305,5,2023-09-10,45,True
U016,1045,2,2025-08-24,50,False
U085,798,4,2025-08-13,86,True
U082,1984,4,2024-09-06,21,True
U003,264,3,2018-12-03,9,False
U032,955,3,2021-11-15,9,False
U040,1321,4,2024-12-04,119,True
U076,878,5,2024-06-20,73,True
U091,200,4,2025-09-29,38,True
U016,694,4,2024-08-11,89,True
U097,291,3,2025-10-02,82,False
U003,291,3,2019-11-05,102,False
U097,284,3,2025-10-03,151,False
U015,179,2,2021-04-16,58,False
U096,1866,5,2022-02-24,21,True
U011,986,5,2021-02-24,4,True
U046,238,3,2024-10-20,42,False
U069,913,3,2022-09-15,121,False
U084,610,4,2025-04-17,25,True
U027,1163,5,2023-08-14,2,True
U065,1843,4,2022-01-16,20,True
U066,678,3,2025-09-25,50,False
U026,273,2,2024-09-12,26,False
U022,49,4,2025-01-17,11,True
U073,437,5,2025-08-22,70,True
U005,273,4,2023-11-05,50,True
U076,1935,4,2024-04-20,8,True
U021,1139,4,2022-09-14,104,True
U078,1184,5,2022-03-04,12,True
U023,412,2,2021-05-28,27,False
U083,432,3,2024-03-03,19,False
U092,1482,5,2025-10-11,47,True
U031,1085,3,2022-09-13,68,True
U037,1583,4,2020-02-15,96,True
U029,366,4,2020-11-07,152,True
U090,238,3,2025-10-18,53,True
U039,1014,4,2025-01-30,13,True
U045,1385,3,2024-12-03,146,True
U051,171,4,2022-12-18,56,True
U088,801,4,2025-08-20,89,True
U063,1492,4,2024-10-21,86,True
U053,221,3,2023-11-18,0,False
U093,176,3,2019-08-14,98,False
U078,561,4,2024-01-13,51,True
U044,479,4,2024-05-06,10,True
U061,1295,4,2025-09-02,85,True
U045,535,4,2025-06-04,43,True
U038,851,5,2024-12-14,43,True
U093,755,3,2018-10-01,135,False
U012,1992,4,2024-03-08,133,True
U067,995,3,2022-06-25,209,False
U047,1667,2,2022-06-01,74,False
U058,749,3,2021-01-22,4,False
U044,6,3,2024-05-12,156,False
U083,1914,3,2025-05-06,22,False
U042,1429,2,2025-04-14,31,False
U021,763,3,2023-12-07,66,False
U092,1634,4,2023-08-18,43,True
U066,1385,4,2019-02-13,104,True
U068,175,5,2022-11-07,85,True
U030,191,5,2023-09-18,94,True
U078,1291,5,2024-08-20,80,True
U089,1172,5,2020-07-16,8,True
U054,1362,4,2023-12-05,3,True
U033,696,3,2024-03-05,96,False
U090,1006,5,2025-10-18,13,True
U036,1139,4,2025-04-13,9,True
U078,889,4,2022-10-20,98,True
U041,349,5,2021-08-29,30,True
U041,1460,2,2019-03-23,21,False
U005,755,3,2021-02-12,53,False
U051,366,4,2024-07-23,48,True
U053,276,3,2025-08-27,63,False
U038,1489,5,2023-01-19,47,True
U001,889,4,2024-05-16,107,True
U070,1019,4,2024-03-01,90,True
U089,1656,3,2022-09-15,29,False
U075,1425,4,2023-06-29,77,True
U044,291,3,2023-08-18,28,False
U004,1741,4,2025-10-12,20,True
U048,1280,5,2020-05-26,5,True
U062,1411,4,2017-09-18,1,True
U084,1441,3,2025-10-15,20,False
U020,432,2,2019-07-24,72,False
U045,509,4,2024-12-20,108,True
U082,1143,4,2024-08-17,135,True
U092,910,3,2024-09-16,47,False
U099,696,3,2025-10-12,67,False
U085,512,4,2020-04-22,83,True
U062,114,5,2018-02-03,24,True
U090,341,2,2025-10-19,6,False
U048,1244,4,2023-06-21,0,True
U035,688,5,2017-03-23,158,True
U079,1305,5,2023-02-14,60,True
U024,696,3,2022-04-24,31,False
U016,570,3,2025-02-04,167,True
U089,1129,5,2023-11-24,330,True
U075,1010,5,2024-10-04,59,True
U041,1843,4,2019-04-10,12,True
U062,601,4,2020-02-01,132,True
U069,1843,4,2024-02-04,192,True
U090,898,4,2025-10-18,48,True
U001,1172,5,2024-06-13,63,True
U038,685,4,2023-11-28,5,True
U057,48,5,2023-02-17,67,True
U048,1418,3,2025-03-13,21,False
