id,name,link,current_price,original_price,discount_rate,rating_average,quantity_sold,authors,seller_name,category,manufacturer,short_description
26135056,Bộ 2 cuốn sách về kinh tế hay nhất : Dạy Con Làm Giàu (Tập 1) - Để Không Có Tiền Vẫn Tạo Ra Tiền + Dạy Con Làm Giàu (Tập 2) - Sử Dụng Đồng Vốn (Tặng kèm Bookmark thiết kế AHA),https://tiki.vn/product-p26135056.html?spid=98938056,209250,225000,7,5.0,337,Robert T Kiyosaki,NHBook,Sách tiếng Việt,NXB Trẻ,Bộ 2 cuốn sách về kinh tế hay nhất : Dạy Con Làm Giàu (Tập 1) - Để Không Có Tiền Vẫn Tạo Ra Tiền + Dạy Con Làm Giàu (Tập 2) - Sử Dụng Đồng VốnBookmark tặng mẫu ngẫu nhiênDạy Con Làm Giàu (Tập 1) - Đ...
7833728,Sách Dạy Con Làm Giàu (Tập 1) - Để Không Có Tiền Vẫn Tạo Ra Tiền - Cha Giàu Cha Nghèo (Tái Bản),https://tiki.vn/product-p7833728.html?spid=7833729,59000,80000,26,4.8,38119,Robert T. Kiyosaki,Tiki Trading,Sách tiếng Việt,NXB Trẻ,"DẠY CON LÀM GIÀU (TẬP 1) – CHA GIÀU CHA NGHÈO – Robert T. KiyosakiTại sao những người học giỏi, làm việc chăm chỉ vẫn sống trong vòng luẩn quẩn tài chính, còn những người ít bằng cấp lại có thể giàu ..."
2776871,"Sách PACE Books - Chốt sales – Đàm phán thành công (Closing) - Craig Christensen, Sean Frontz, Dennis Susa",https://tiki.vn/product-p2776871.html?spid=2776873,76000,105000,28,4.5,2235,"Craig Christensen, Sean Frontz, Dennis Susa",Tiki Trading,Sách tiếng Việt,Nhà Xuất Bản Tổng hợp TP.HCM,Chốt Sales – Đàm Phán Thành Công.Cuốn sách Chốt Sales – Đàm Phán Thành Công (Closing)là cẩm nang thiết yếu dành cho những ai hoạt động trong lĩnh vực bán hàng chuyên nghiệp. Dựa trên nền tảng của tổ ...
837604,Sách Dạy Con Làm Giàu (Tập 6),https://tiki.vn/product-p837604.html?spid=20471126,72100,82000,12,5.0,96,Robert T.Kiyosaki,Nhà sách Fahasa,Sách tiếng Việt,,"Dạy Con Làm Giàu (Tập 6) Trong những cuốn Dạy con làm giàu trước, các bạn đã được làm quen với Kim tứ đồ miêu tả bốn loại người trong thế giới tài chính. Nhóm L và T ở cột bên trái của Kim tứ đồ tượn..."
575176,Sách Giải Quyết Vấn Đề Theo Phương Thức Toyota (Tái Bản),https://tiki.vn/product-p575176.html?spid=311469,51600,69000,25,4.8,2435,OJT Solutions,Tiki Trading,Sách tiếng Việt,Nhà Xuất Bản Phụ Nữ Việt Nam,"Giải Quyết Vấn Đề Theo Phương Thức ToyotaCuốn sách chủ yếu nói về các nội dung:Bí quyết nào tạo nên sức mạnh của Toyota?Phương pháp giải quyết vấn đề dẫn đến đột phá, chính là bí quyết sức mạnh của..."
276388838,"Sách Khởi Nghiệp, Lãng Mạn Và Thực Tế",https://tiki.vn/product-p276388838.html?spid=276388841,117100,179000,35,4.6,183,Đỗ Cao Bảo,Tiki Trading,Bài học kinh doanh,Nhà Xuất Bản Công Thương,"Giới thiệu tác giảĐỗ Cao Bảo là nhà đồng sáng lập, Chủ tịch Uỷ ban Nhân sự và Lương thưởng, nguyên Phó Tổng giám đốc phụ trách kinh doanh Tập đoàn FPT, doanh nghiệp tư nhân có vốn hóa lớn nhất Việt N..."
275918251,"Hành Vi Tổ Chức Con Người, Công Nghệ Và Sự Thịnh Vượng",https://tiki.vn/product-p275918251.html?spid=275918252,297500,425000,30,5.0,21,Trần Trọng Thuỳ,Nhà Sách Kinh Tế VN,Bài học kinh doanh,Nhà Xuất Bản Tài Chính,"Sách - Hành Vi Tổ Chức Con Người, Công Nghệ Và Sự Thịnh VượngTác giả: TS. Trần Trọng ThùyNhà xuất bản: Tài ChínhKhổ sách: 16*24 cmNăm phát hành: 2024Công ty phát hành: Nhà Sách Kinh TếGiá bìa: 4..."
275243821,Sách 1 thắng 9 bại - Câu chuyện khởi nghiệp và gây dựng thương hiệu của ông chủ UNIQLO - tỷ phú giàu nhất Nhật Bản,https://tiki.vn/product-p275243821.html?spid=275243824,90000,120000,25,5.0,298,Tadashi Yanai,Tiki Trading,Bài học kinh doanh,NXB Trẻ,"1 Thắng 9 Bại – Câu Chuyện Khởi Nghiệp và Gây Dựng Thương Hiệu Của Ông Chủ UNIQLO – Tỷ Phú Giàu Nhất Nhật Bản.Cuốn sách là tâm sự trực tiếp và chân thành của Tadashi Yanai – nhà sáng lập UNIQLO, khẳn..."
274247757,Sách Chiến Lược Mua Ban & Sáp Nhập Doanh Nghiệp,https://tiki.vn/product-p274247757.html?spid=274247758,242000,295000,18,5.0,145,"Mark L. Sirower, Jeffery M. Weirens",Tiki Trading,Bài học kinh doanh,Nhà Xuất Bản Tổng Hợp,CHIẾN LƯỢC MUA BÁN VÀ SÁP NHẬP DOANH NGHIỆPTác phẩm kinh điển về M&A (mua bán và sáp nhập doanh nghiệp) Nếu bạn đang quan tâm đến vấn đề M&A thì đây là cuốn sách không thể bỏ qua.THE SYNERGY...
274163660,Sách Thẻ Điểm Cân Bằng - The Balanced Scorecard,https://tiki.vn/product-p274163660.html?spid=274163663,153000,225000,32,5.0,87,"Robert S.Kaplan, David P.Norton",Tiki Trading,Sách tiếng Việt,Nhà Xuất Bản Tổng hợp TP.HCM,Cuốn sách “Thẻ điểm cân bằng - Biến chiến lược thành hành động” (The Balanced Scorecard - Translating trategy into action) là một tác phẩm đúc kết thành tựu của dự án này. Với 12 chương và phụ lục hướ...
273214595,Combo/Lẻ Những Nhà Tài Phiệt Kiến Tạo Nước Mỹ: Titan - Gia Tộc Rockefeller + Gia Tộc Morgan + Kochland - Đế Chế Koch +  Vanderbilt - Tài Phiệt Đầu Tiên Của Nước Mỹ,https://tiki.vn/product-p273214595.html?spid=273214655,399000,499000,20,5.0,8,,Alpha Books Official,Bài học kinh doanh,Nhà Xuất Bản Thế Giới,"TITAN - GIA TỘC ROCKEFELLERHình thành, phát triển, sụp đổ rồi lại hồi sinh, có lẽ không một tổ chức nào ẩn chứa nhiều giai thoại, bí mật hay chủ đề gây tranh cãi gay gắt như đế chế ngân hàng Mỹ – Gia..."
273120219,Sách HBR On Point - Xây Dựng Doanh Nghiệp Bằng Quyền Lực Mềm: Lãnh Đạo Nữ và Quyền Lực Mềm,https://tiki.vn/product-p273120219.html?spid=276260575,180500,269000,33,1.0,5,,Tiki Trading,Bài học kinh doanh,Nhà Xuất Bản Đại Học Kinh Tế Quốc Dân,"Tổng hợp 10 bài viết từ các nhà lãnh đạo và nghiên cứu nổi tiếng về phụ nữ và bình đẳng giới từ tạp chí danh tiếng Harvard Business Review, cuốn sách đã vẽ nên một bức tranh toàn cảnh về vị thế, vai t..."
272447079,Sách Bẻ Khóa Bí Mật Triệu Phú (Tái Bản),https://tiki.vn/product-p272447079.html?spid=272447080,70400,88000,20,5.0,147,"William D. Danko, Thomas J. Stanley",Tiki Trading,Bài học kinh doanh,Nhà Xuất Bản Tổng hợp TP.HCM,Tại sao lại có nhiều người quan tâm tới những buổi nói chuyện của chúng tôi đến vậy? Bởi vì chúng tôi đã khám phá ra ai mới thực sự là người giàu có. Và quan trọng hơn cả là chúng tôi chỉ ra được cái ...
270847918,Sách Lời Thú Tội Mới Của Một Sát Thủ Kinh Tế,https://tiki.vn/product-p270847918.html?spid=270847921,149400,245000,39,4.7,755,John Perkins,Tiki Trading,Bài học kinh doanh,Nhà Xuất Bản Dân Trí,"Lời Thú Tội Mới Của Một Sát Thủ Kinh TếCuốn sách kể lại kinh nghiệm sâu sắc của John Perkins – từng là “sát thủ kinh tế” của các tổ chức quốc tế, qua 15 chương mới bổ sung. Ông phơi bày cách Mỹ và Tr..."
263764769,Sách Lợi thế bất công - Sức mạnh của giáo dục tài chính,https://tiki.vn/product-p263764769.html?spid=263764771,94000,135000,30,5.0,152,Robert T. Kiyosaki,Tiki Trading,Bài học kinh doanh,NXB Trẻ,"Độc giả Việt Nam đã biết đến tác giả Robert T. Kiyosaki thông qua bộ sách Dạy Con Làm Giàu. Bộ sách đó đã giúp độc giả thay đổi suy nghĩ tư duy về đồng tiền, cũng như tăng cường kiến thức về tài chính..."
263500714,Sách Dạy Con Làm Giàu (Tập 2) - Sử Dụng Đồng Vốn,https://tiki.vn/product-p263500714.html?spid=263500717,108000,145000,26,5.0,600,Robert T. Kiyosaki,Tiki Trading,Sách tiếng Việt,NXB Trẻ,"“Dạy Con Làm Giàu – Tập 2: Sử Dụng Đồng Vốn” là phần tiếp theo trong loạt sách tài chính cá nhân nổi tiếng của Robert T. Kiyosaki. Trong tập này, tác giả giới thiệu mô hình “Kim tứ đồ” (CASHFLOW Quadr..."
262695476,Sách Dạy Con Làm Giàu - Tập 3: Hướng Dẫn Đầu Tư,https://tiki.vn/product-p262695476.html?spid=262695479,140000,185000,24,5.0,251,Robert T. Kiyosaki,Tiki Trading,Sách tiếng Việt,NXB Trẻ,Dạy Con Làm Giàu - Tập 3: Hướng Dẫn Đầu Tư.Tập 3 trong bộ sách nổi tiếng Dạy Con Làm Giàu (Rich Dad Poor Dad) là cẩm nang đầu tư cá nhân dành cho người mới bắt đầu. Cuốn sách không chỉ cung cấp kiến ...
249243862,Sách Tiktok Khuynh Đảo Thế Giới Như Thế Nào?,https://tiki.vn/product-p249243862.html?spid=249243863,192500,250000,23,4.8,71,Matthew Brennan,Tiki Trading,Bài học kinh doanh,Nhà Xuất Bản Thế Giới,"TikTok - Hành trình trở thành nền tảng dẫn đầu xu hướngPhiên bản ứng dụng gốc tiếng Trung của TikTok mang tên Douyin, đây là loại ứng dụng mà bạn sẽ quên tên ngay sau khi nghe thấy lần đầu. Douyin xu..."
248656087,Sách Tạo Lập Mô Hình Kinh Doanh,https://tiki.vn/product-p248656087.html?spid=248656089,222400,299000,26,5.0,96,"Alexander Osterwalder, Yves Pigneur",Tiki Trading,Bài học kinh doanh,Nhà Xuất Bản Công Thương,"Tạo Lập Mô Hình Kinh Doanh là cuốn sổ tay dành cho những doanh nhân có khao khát thay đổi, khao khát vươn lên. Qua cuốn sách, bạn sẽ:- Biết được cách thiết kế và thực hiện có hệ thống mô hình kinh do..."
208198125,"Sách Dầu Mỏ, Tiền Bạc Và Quyền Lực (BC)",https://tiki.vn/product-p208198125.html?spid=208198126,396800,599000,34,4.6,295,DANIEL YERGIN,Tiki Trading,Bài học kinh doanh,Nhà Xuất Bản Thế Giới,"Cuốn sách Dầu mỏ, Tiền bạc & Quyền lực khắc họa toàn cảnh lịch sử ngành công nghiệp dầu mỏ - cuộc giao tranh giành quyền lực và sự giàu có xung quanh vấn đề dầu mỏ. Cuộc chiến này đã làm rung chuy..."
203883775,Sách Triết Lý Đầu Tư Của Warren Buffett,https://tiki.vn/product-p203883775.html?spid=203883776,130650,195000,33,5.0,305,Robert G. Hagstrom,Tiki Trading,Bài học kinh doanh,Nhà Xuất Bản Tổng hợp TP.HCM,"Triết Lý Đầu Tư Của Warren Buffett.Warren Buffett – người được mệnh danh là ""Nhà tiên tri xứ Omaha"" – không chỉ là một trong những nhà đầu tư thành công nhất lịch sử mà còn là biểu tượng của tư duy d..."
198415069,Sách Boxset Dạy Con Làm Giàu (Trọn Bộ 13 Tập) (Tái Bản 2022),https://tiki.vn/product-p198415069.html?spid=198415072,1118000,1480000,24,5.0,967,Nhiều tác giả,Tiki Trading,Bài học kinh doanh,NXB Trẻ,“Boxset Dạy Con Làm Giàu (Trọn Bộ 13 Tập)” của Robert T. Kiyosaki là một bộ sách toàn diện hướng dẫn cách giáo dục tài chính và tư duy làm giàu cho trẻ em và cả người lớn. Trung tâm của series xoay qu...
193512256,Phù thủy Content - Tác giả Melanie Deziel,https://tiki.vn/product-p193512256.html?spid=193512257,94500,135000,30,5.0,22,Melanie Deziel,Saigon Books Official,Bài học kinh doanh,Nhà Xuất Bản Thế Giới,"Phù thủy ContentTác giả Melanie Deziel---PHÙ THỦY CONTENT Làm thế nào để ý tưởng luôn bất tận, độc đáo và chất lượng cao?Công thức vàng cho việc tìm kiếm ý tưởngSáng tạo nội dung đòi hỏi bạn làm..."
191781262,Sách Người dám cho đi,https://tiki.vn/product-p191781262.html?spid=191825141,53950,65000,17,5.0,7,"Bob Burg, JohnDavid Mann",Nhà Xuất Bản Trẻ,Bài học kinh doanh,NXB Trẻ,"Người dám cho đi chứa đựng một triết lý sống – hay đúng hơn là phương cách sống – giúp việc kinh doanh của bạn phát đạt, giúp cuộc sống của bạn phong phú và tạo cho bạn một ấn tượng tuyệt vời đối với ..."
191781260,Sách Tôi đã làm giàu như thế,https://tiki.vn/product-p191781260.html?spid=191781263,68000,92000,26,5.0,315,Donald J. Trump,Tiki Trading,Bài học kinh doanh,NXB Trẻ,"Tài sản của tổ chức The Trump Organization đã có mặt trên khắp nước Mỹ và nhiều quốc gia trên thế giới. Chủ nhân của những toà cao ốc, biệt thự, khách sạn - sòng bạc lộng lẫy, nguy nga này là nhà tỷ p..."
181938702,Từ Tốt Đến Vĩ Đại - Jim Collins (Tái Bản 2021),https://tiki.vn/product-p181938702.html?spid=181938703,110500,130000,15,4.5,338,Jim Collins,Nhà sách Fahasa,Root,NXB Trẻ,    Từ Tốt Đến Vĩ Đại - Jim Collins (Tái Bản 2021) ...
146065916,Sách Tư Duy Của Người Giàu Gốc Á - Một Ấn Phẩm Về Nghĩ Giàu Và Làm Giàu,https://tiki.vn/product-p146065916.html?spid=146065919,98100,155000,37,5.0,214,John C. Shin,Tiki Trading,Bài học kinh doanh,Nhà Xuất Bản Dân Trí,"Tư duy của người giàu gốc Á sẽ cung cấp cho bạn những công cụ để loại bỏ những cái cớ và vượt qua những nỗi sợ hãi của bạn, để bạn có thể bắt đầu biến những ước mơ của mình thành hiện thực và trở thàn..."
125737966,"Sách - TINH HOA 1% Thói Quen, Thái Độ Và Bí Quyết Để Trở Nên Giàu Có",https://tiki.vn/product-p125737966.html?spid=127538889,102000,138000,26,4.6,318,Dan Strutzel,Tiki Trading,Sách tiếng Việt,Nhà Xuất Bản Lao Động,"TINH HOA 1%: THÓI QUEN, THÁI ĐỘ VÀ BÍ QUYẾT ĐỂ TRỞ NÊN GIÀU CÓ –  Tác giả: Dan StrutzelCuốn sách mở ra một hành trình tự cải thiện cá nhân hướng đến thành công tài chính bằng cách nhấn mạnh vào sự tí..."
82996527,Sách Tinh Thần Chiến Đấu Rực Lửa,https://tiki.vn/product-p82996527.html?spid=82996528,65000,95000,32,5.0,988,Inamori Kazuo,Tiki Trading,Sách tiếng Việt,NXB Trẻ,"Quyển sách nhắc đến một Kyocera kinh doanh có lãi 54 năm liên tục kể từ khi sáng lập, những Kyocera, KDDI với doanh thu 5 ngàn tỷ yen, tạo công ăn việc làm cho hơn 90 ngàn người, và sự tái sinh thần k..."
77982978,Sách The Master COACH - Con Đường Trở Thành Nhà Khai Vấn Tài Ba,https://tiki.vn/product-p77982978.html?spid=77982979,120000,150000,20,5.0,1858,Gregg Thompson,Tiki Trading,Root,Nhà Xuất Bản Thế Giới,"THE MASTER COACH: CON ĐƯỜNG TRỞ THÀNH NHÀ KHAI VẤN TÀI BACoach - hay khai vấn, là quá trình tương tác đầy mạnh mẽ. Nó khuyến khích và tạo điều kiện cho mọi người bộc lộ năng lực cao hơn đồng thời thú..."
77982972,Sách Những Mô Hình COACH Thành Công Nhất Hiện Nay,https://tiki.vn/product-p77982972.html?spid=77982973,154000,200000,23,4.8,1357,Jonathan Passmore,Tiki Trading,Sách tiếng Việt,Nhà Xuất Bản Thế Giới,"Đâu là những mô hình Coach thành công nhất hiện nay?Được trình bày một cách cuốn hút thông qua cách viết đơn giản và tinh gọn, Những mô hình Coach thành công nhất hiện nay cho phép bạn đọc hiểu thêm ..."
73222800,Sách Nghĩ Giàu Và Làm Giàu (Khổ Nhỏ),https://tiki.vn/product-p73222800.html?spid=73222801,86400,108000,20,4.7,2537,Napoleon Hill,Tiki Trading,Sách tiếng Việt,Nhà Xuất Bản Tổng hợp TP.HCM,"NGHĨ GIÀU VÀ LÀM GIÀU“Nghĩ Giàu Và Làm Giàu” là bản nhỏ gọn của tác phẩm huyền thoại Think and Grow Rich (1937), nơi Napoleon Hill tổng hợp 13 nguyên tắc thúc đẩy thành công và giàu có. Kết quả từ hơ..."
55119185,Sách Nghĩ Giàu và Làm Giàu (Bìa Cứng) (Tái Bản 2020),https://tiki.vn/product-p55119185.html?spid=55119186,128400,168000,24,4.8,2517,Napoleon Hill,Tiki Trading,Bài học kinh doanh,Nhà Xuất Bản Tổng hợp TP.HCM,"NGHĨ GIÀU VÀ LÀM GIÀU“Nghĩ Giàu Và Làm Giàu” là bản nhỏ gọn của tác phẩm huyền thoại Think and Grow Rich (1937), nơi Napoleon Hill tổng hợp 13 nguyên tắc thúc đẩy thành công và giàu có. Kết quả từ hơ..."
50322156,Sách Thấu Hiểu Tiếp Thị Từ A Đến Z - 80 Khái Niệm Nhà Quản Lý Cần Biết (Tái Bản 2020),https://tiki.vn/product-p50322156.html?spid=51830752,84000,115000,27,4.8,8654,Philip Kotler,Tiki Trading,Sách tiếng Việt,NXB Trẻ,"Trong cuốn Thấu hiểu tiếp thị từ A đến Z này, Philip Kotler, nhà hiền triết đáng kính nhất về tiếp thị, đã chọn lọc và khảo sát các khái niệm quan trọng nhất của bộ môn này trong hiện tại và cả tương ..."
48629551,Sách Khoa Học Khám Phá - Dữ Liệu Lớn (Tái Bản),https://tiki.vn/product-p48629551.html?spid=48629552,102000,140000,27,4.8,655,Viktor Mayer - SchÖnberger & Kenneth Cukier,Tiki Trading,Sách tiếng Việt,NXB Trẻ,Màu sơn nào có thể cho bạn biết một chiếc xe đã qua sử dụng vẫn còn trong tình trạng tốt? Làm thế nào các công chức ở thành phố New York có thể xác định các hố ga nguy hiểm nhất trước khi chúng phát n...
48629547,Sách Tiền Không Mua Được Gì (What money can't buy?) - Michael Sandel Tác giả Phải Trái Đúng Sai,https://tiki.vn/product-p48629547.html?spid=48629548,92000,125000,26,5.0,2135,Michael Sandel,Tiki Trading,Sách tiếng Việt,NXB Trẻ,Tiền Không Mua Được GìCuốn sách đặt câu hỏi cấp thiết: “Chúng ta có muốn một xã hội mà mọi thứ đều có thể được mua bán bằng tiền không?” Sandel – giáo sư triết học chính trị Harvard – cảnh báo rằng t...
43859629,Sách Người giàu nhất thành Babylon - phiên bản đầy đủ thêm 2 chương mới,https://tiki.vn/product-p43859629.html?spid=52807986,64000,80000,20,4.8,2761,George S. Clason,Tiki Trading,Bài học kinh doanh,Nhà Xuất Bản Kinh Tế TPHCM,"Phiên bản sách này phiên bản đầy đủ nhất, với tổng cộng 10 chương so với chỉ 8 chương của những phiên bản khác. Trong số đó là một chương rất hiếm nói về 5 tấm bảng đất sét ở thành Babylon, được kể th..."
32438269,Sách Quản Lý Khủng Hoảng Và Phát Triển Doanh Nghiệp Trong Thời Đại 4.0,https://tiki.vn/product-p32438269.html?spid=32438270,91400,139000,34,5.0,243,"Philip Kolter, Jonh A. Caslione",Tiki Trading,Root,Nhà Xuất Bản Công Thương,Sự toàn cầu hóa và những phát triển công nghệ khiến thế giới ngày nay càng trở nên liên kết. Sự gắn kết và lệ thuộc sẽ gắn kết và phụ thuộc mang lại lợi ích cho tất cả các bên trong những thời điểm tố...
14446873,Sách Máu Bẩn,https://tiki.vn/product-p14446873.html?spid=98700559,191000,239000,20,4.5,150,John Carreyrou,Alpha Books Official,Sách tiếng Việt,Nhà Xuất Bản Thế Giới,"Máu bẩnẢo tưởng, tham vọng, bí mật và sự dối trá trong vụ lừa đảo lớn nhất Thung lũng Silicon Cuốn sách kể về vụ lừa đảo được coi là lớn nhất Thung lũng Silicon và lớn nhất tại Mỹ kể từ sau Enron. Th..."
1821963,Sách Tiếp Thị Phá Cách (Tái Bản 2018),https://tiki.vn/product-p1821963.html?spid=1821965,57000,75000,24,4.8,648,"Philip Kotler, Fernando Trias De Bes",Tiki Trading,Sách tiếng Việt,NXB Trẻ,Tiếp Thị Phá CáchNgày nay các nhà tiếp thị phải đối mặt với một thách thức khó khăn: làm sao để đổi mới trong một thị trường siêu phân khúc và cạnh tranh khốc liệt. Nền kinh tế tiêu dùng đã bị bão hò...
427631,Sách Tầm Nhìn Thay Đổi Quốc Gia,https://tiki.vn/product-p427631.html?spid=132045,214400,268000,20,4.7,2028,Mohammed bin Rashid Al Maktoum,Tiki Trading,Root,Nhà Xuất Bản Thế Giới,"Tầm Nhìn Thay Đổi Quốc Gia""Người lãnh đạo tốt là người luôn đặt lợi ích của cộng đồng lên trước lợi ích của bất kỳ phe nhóm nào.""(Mohammed bin Rashid AI Maktoum)Từ một Tiểu quốc có nhiều người dân ..."
278230651,Sách Khi Bạn Tắc Đường Thì Tôi Đang Chơi Golf (Tái Bản),https://tiki.vn/product-p278230651.html?spid=278230654,84000,128000,34,5.0,7,Simon Thompson,Tiki Trading,Sách tiếng Việt,Nhà Xuất Bản Đại Học Kinh Tế Quốc Dân,"Khi Bạn Tắc Đường Thì Tôi Đang Chơi GolfLàm thế nào một người có thể đạt được thành công cân bằng tất cả mọi mặt của cuộc sống: Sự nghiệp, công việc kinh doanh, các kết quả tài chính, gia đình, sức k..."
277621861,"Sách P. Kotler. Tư duy thức thời, bán lẻ thảnh thơi: 10 nguyên tắc bán lẻ thời hậu kỹ thuật số",https://tiki.vn/product-p277621861.html?spid=277621863,129000,170000,24,5.0,28,"Philip Kotler, Giuseppe Stigliano",Tiki Trading,Bài học kinh doanh,NXB Trẻ,"Mặc dù câu châm ngôn nổi tiếng trong ngành bất động sản là “vị trí, vị trí, vị trí” từ lâu đã được áp dụng vào lĩnh vực bán lẻ, nhưng tầm quan trọng của nó đang dần lu mờ trước những biến động nhanh c..."
277526030,Sách Tiền Đẻ Ra Tiền (Tái Bản),https://tiki.vn/product-p277526030.html?spid=277526031,70000,108000,35,5.0,25,Lưu Vĩ,Tiki Trading,Bài học kinh doanh,Nhà Xuất Bản Thanh Hoá,"Bạn muốn sở hữu bao nhiêu của cải trong cuộc đời? Mục tiêu kiếm tiền của bạn là gì? Một ngôi nhà, một chiếc xe, hay một triệu đô la? Bước đầu tiên trong việc kiếm tiền là lập mục tiêu tài chính, lập đ..."
277444216,Sách Think & Grow Rich - 13 Nguyên Tắc Nghĩ Giàu Làm Giàu,https://tiki.vn/product-p277444216.html?spid=277444219,80400,129000,38,4.5,13,Napoleon Hill,Tiki Trading,Root,Nhà Xuất Bản Lao Động,"Cuốn sách sẽ giúp bạn trở nên giàu có, làm giàu cho cuộc sống của bạn trên tất cả các phương diện của cuộc sống chứ không chỉ về tài chính và vật chất. Think and grow rich – 13 nguyên tắc nghĩ giàu, ..."
274853710,Sách Lộ Trình Chuyển Đổi Số Doanh Nghiệp,https://tiki.vn/product-p274853710.html?spid=274853711,201900,285000,29,5.0,151,David L. Rogers,Tiki Trading,Bài học kinh doanh,Nhà Xuất Bản Tổng hợp TP.HCM,"LỘ TRÌNH CHUYỂN ĐỔI SỐ DOANH NGHIỆP - The Digital Transformation RoadmapTái thiết TỔ CHỨC nhằm thích ứng với những BIẾN ĐỘNG không ngừng Ngày nay, mọi doanh nghiệp đều nói về chuyển đổi số. Sự tăng tố..."
273472449,Sách Lý Thuyết Trò Chơi Trong Kinh Doanh,https://tiki.vn/product-p273472449.html?spid=273472451,139300,195000,29,5.0,125,Simon Sinek,Tiki Trading,Bài học kinh doanh,Nhà Xuất Bản Công Thương,"Với tính ứng dụng cao, “Lý thuyết trò chơi” đã không còn là khái niệm quá xa lạ trong nền kinh tế. Trong kinh doanh, bạn đang chơi một trò chơi hữu cực, có điểm kết thúc, hay một trò chơi vô cực, khôn..."
278123426,Ứng Dụng Ai Vào Doanh Nghiệp,https://tiki.vn/product-p278123426.html?spid=278123427,251680,286000,12,5.0,47,Hoàng Nam Tiến,Nhà sách NetaBooks,Sách doanh nhân,Nhà Xuất Bản Dân Trí,Ứng Dụng Ai Vào Doanh NghiệpỨNG DỤNG AI VÀO DOANH NGHIỆP - Những bài giảng của Giáo Tiến về nhân tố thay đổi cuộc chơi trong kỉ nguyên mớiGần 32 năm làm việc tại FPT - tập đoàn công nghệ hàng đầu Vi...
277923368,Sách Nghề thầy và trí tuệ nhân tạo,https://tiki.vn/product-p277923368.html?spid=277923370,60000,85000,29,5.0,32,"Trần Đức Huyên, Trần Đặng Minh Trí",Tiki Trading,Sách doanh nhân,NXB Trẻ,"Hơn cả một tài liệu hướng dẫn, đây là lời mời gọi thầy cô cùng chúng tôi tham gia vào hành trình khám phá và kiến tạo tương lai giáo dục. Với sự hỗ trợ của AI, chúng ta không chỉ đổi mới phương pháp g..."
277499422,Sách 5 Bài Học Của Ben Hogan: Những Nguyên Tắc Cơ Bản Hiện Đại Của Golf,https://tiki.vn/product-p277499422.html?spid=278094039,261100,399000,35,5.0,22,,Tiki Trading,Sách doanh nhân,Nhà Xuất Bản Thế Giới,"5 Bài Học Của Ben Hogan: Những Nguyên Tắc Cơ Bản Hiện Đại Của GolfTác giả: Ben Hogan & Herbert Warren Wind viết, Anthony Ravielli minh họaSố trang: 280Bìa cứng áo ômKhổ sách: 16x24cmGiá bìa..."
277228004,Sách Mã nguồn: Khởi đầu của tôi - Bill Gates,https://tiki.vn/product-p277228004.html?spid=277228005,155000,225000,31,5.0,368,Bill Gates,Tiki Trading,Sách doanh nhân,NXB Trẻ,"MÃ NGUỒN: KHỞI ĐẦU CỦA TÔI – Bill Gates#1 SÁCH BÁN CHẠY NHẤT CỦA NEW YORK TIMESTrong tác phẩm này, Bill Gates – nhà sáng lập Microsoft – kể lại hành trình đầy cảm hứng từ những ngày đầu lập trình ch..."
276756378,"Sách Các Triết Gia Thế Tục - Cuộc Đời, Thời Đại Và Tư Tưởng Của Các Nhà Kinh Tế Vĩ Đại",https://tiki.vn/product-p276756378.html?spid=276756379,207500,299000,31,4.8,133,Robert L. Heilbroner ,Tiki Trading,Sách doanh nhân,Nhà Xuất Bản Hà Nội,"Các Triết Gia Thế TụcCuộc Đời, Thời Đại và Tư Tưởng của Các Nhà Kinh Tế Vĩ Đại.“Các Triết Gia Thế Tục”  là tác phẩm kinh điển và bán chạy của nhà sử học kinh tế Robert L. Heilbroner. Cuốn sách không ..."
276657754,Sách Vương Vệ vị tỉ phú khiêm nhường - Chân dung những tỉ phú hàng đầu Trung Quốc,https://tiki.vn/product-p276657754.html?spid=276657756,92600,150000,38,5.0,19,Mỹ Hạnh (Dịch),Tiki Trading,Sách doanh nhân,Nhà Xuất Bản Dân Trí,"ĐẶC ĐIỂM NỔI BẬT4/ VƯƠNG VỆ - VỊ TỈ PHÚ KHIÊM NHƯỜNG: Hành trình biến SP Express trở thành FedEx của Trung QuốcNăm 1993, khi mới 22 tuổi, Vương Vệ thành lập Công ty Vận tải chuyển phát nhanh SF Expr..."
271495378,Sách How Brands Grow - Con Đường Tăng Trưởng Thương Hiệu (Những Sự Thật Về Tiếp Thị Chưa Từng Được Khám Phá),https://tiki.vn/product-p271495378.html?spid=271495379,154380,249000,38,5.0,210,Byron Sharp,Tiki Trading,Sách doanh nhân,Nhà Xuất Bản Công Thương,Cuốn sách đưa ra câu trả lời xác đáng cho những vấn đề muôn thuở của lĩnh vực tiếp thị như: Làm thế nào để phát triển một thương hiệu? Làm sao để quảng cáo một cách hiệu quả? Áp dụng các chương trình ...
